cnpj;tipo;abertura;nome;fantasia;natureza_juridica;logradouro;numero;complemento;cep;bairro;municipio;uf;email;telefone;efr;situacao;data_situacao;motivo_situacao;situacao_especial;data_situacao_especial;capital_social
09528436000122;MATRIZ;04/01/2017;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;HOSPITAL BENEFICENTE UNIMAR;399-9 - Associação Privada;R DR PROSPERO CECILIO COIMBRA;80;;17.525-160;JARDIM SAO GABRIEL;MARILIA;SP;fatima.silva@abhu.com.br;(14) 2105-4500;;ATIVA;14/04/2008;;;;0.0
26908536000101;MATRIZ;09/04/2018;ASSOCIACAO NIPO BRASILEIRA AO COMBATE DE USO DE ALCOOL E OUTRAS DROGAS;;399-9 - Associação Privada;RODOVIA SP 215 KM 107 ESTANCIA JK;SN;;13.690-000;ZONA RURAL;DESCALVADO;SP;;(19) 3583-5312;;ATIVA;12/01/2017;;;;0.0
61699567009068;FILIAL;10/05/2010;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;SPDM - PAIS COMPLEXO HOSPITALAR IRMA DULCE;399-9 - Associação Privada;RUA DAIR BORGES;550;;11.701-210;BOQUEIRAO;PRAIA GRANDE;SP;corporativopais@spdm-pais.org.br;(11) 5904-6300;;ATIVA;07/06/2019;;;;0.0
55991954000103;MATRIZ;09/12/2022;SANATORIO ESPIRITA VICENTE DE PAULO;;399-9 - Associação Privada;RUA PARA;1280;;14.060-440;IPIRANGA;RIBEIRAO PRETO;SP;sevp@convex.com.br;(0016) 0622-2100 / (0016) 0622-2376;;ATIVA;03/11/2005;;;;0.0
61699567001245;FILIAL;09/08/2022;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL MUNICIPAL DR. JOSE DE CARVALHO FLORENCE;399-9 - Associação Privada;R SAIGIRO NAKAMURA;800;;12.220-280;VILA INDUSTRIAL;SAO JOSE DOS CAMPOS;SP;nfe.serv@hmjcf.spdm.org.br;(12) 3901-3400;;ATIVA;09/08/2006;;;;0.0
21583042001497;FILIAL;01/02/2020;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;HMTJ;399-9 - Associação Privada;PC NATAL;55;;12.235-621;PARQUE INDUSTRIAL;SAO JOSE DOS CAMPOS;SP;;(21) 3031-2828;;ATIVA;10/03/2015;;;;0.0
66518267003875;FILIAL;10/10/2022;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;HOSPITAL E MATERNIDADE SOTERO DE SOUZA;399-9 - Associação Privada;RUA SANTA IZABEL;186;;18.130-565;VILA MARQUES;SAO ROQUE;SP;fiscal@cejam.org.br;(11) 3469-1818;;ATIVA;09/06/2021;;;;0.0
72957814000120;MATRIZ;07/07/2022;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;SANTA CASA;399-9 - Associação Privada;R MINAS GERAIS;3.051;;15.500-003;SANTA ELIZA;VOTUPORANGA;SP;;;;ATIVA;03/11/2005;;;;0.0
43723907000191;MATRIZ;03/02/2004;ASSOCIACAO BENEFICENTE DE APIAI;HOSPITAL DR. ADHEMAR DE BARROS;399-9 - Associação Privada;RUA 1º DE MAIO;336;;18.320-003;CENTRO;APIAI;SP;contabilidade@abasaude.org;(15) 3552-1266;;ATIVA;03/11/2005;;;;0.0
44364826000105;MATRIZ;08/10/1966;SANTA CASA DE MISERICORDIA DE ASSIS;SANTA CASA;399-9 - Associação Privada;PC DR SYMPHONIO A SANTOS;166;;19.807-155;CENTRO;ASSIS;SP;;;;ATIVA;03/11/2005;;;;0.0
07345851000115;MATRIZ;09/10/2023;CRUZ VERMELHA BRASILEIRA FILIAL DO ESTADO DO RIO GRANDE DO SUL;;399-9 - Associação Privada;AVENIDA IDEPENDENCIA;993;;90.035-076;CENTRO;PORTO ALEGRE;RS;;(51) 3311-5140 / (51) 3242-8317;;ATIVA;31/03/2005;;;;0.0
55189930000127;MATRIZ;12/04/2022;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;HOSPITAL DONA BALBINA;399-9 - Associação Privada;RUA DOUTOR CARLINDO VALERIANI;337;;13.660-017;CENTRO;PORTO FERREIRA;SP;renato.contabilidade@hospitaldonabalbina.com.br;(19) 3589-5500 / (19) 3589-5500;;ATIVA;04/10/2003;;;;0.0
44563716000172;MATRIZ;01/09/1995;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;;399-9 - Associação Privada;AVENIDA CL GUILHERME A CASTANHO;496;;18.960-000;CENTRO;BERNARDINO DE CAMPOS;SP;;;;ATIVA;28/12/2002;;;;0.0
40289134000199;MATRIZ;07/06/2018;PROJETO SOCIAL CRESCE COMUNIDADE - PRIMA QUALITA;PRIMA QUALITA;399-9 - Associação Privada;RUA DOUTOR FRANCISCO DE SOUZA;728;;28.800-000;CENTRO;RIO BONITO;RJ;contabil.primaqualita@gmail.com;(21) 6673-1334 / (21) 2209-3632;;ATIVA;14/01/2009;;;;0.0
23453830000170;MATRIZ;07/01/1996;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;HOSPITAL E MATERNIDADE DR EUGENIO GOMES DE CARVALHO;399-9 - Associação Privada;RUA DOUTOR CRISTIANO OTONI;233;;33.250-006;CENTRO;PEDRO LEOPOLDO;MG;fiscal.pl@indsh.org.br;(31) 3660-3700;;ATIVA;09/12/2000;;;;0.0
05997585000180;MATRIZ;07/08/2024;INSTITUTO VIDA E SAUDE - INVISA;INVISA;399-9 - Associação Privada;RUA HERMETE SILVA;49;;28.470-000;CENTRO;SANTO ANTONIO DE PADUA;RJ;contato@invisa.org.br;(22) 3851-2901 / (22) 3851-2901;;ATIVA;21/11/2003;;;;0.0
69127611000100;MATRIZ;12/03/2022;PROMOVE ACAO SOCIO CULTURAL;PROMOVE;399-9 - Associação Privada;R GENERAL FRANCISCO GLICERIO;1909;;08.674-003;CENTRO;SUZANO;SP;promove@promove.org.br;(11) 2249-5539;;ATIVA;28/07/1998;;;;0.0
03254082000946;FILIAL;05/06/2024;INSTITUTO ACQUA - ACAO, CIDADANIA, QUALIDADE URBANA E AMBIENTAL;HOSPITAL REGIONAL DR. JOSE SIMONE NETO;399-9 - Associação Privada;RUA BALTAZAR SALDANHA;1531;;79.904-602;CENTRO;PONTA PORA;MS;carmem@razaors.com.br;(11) 4823-1800;;ATIVA;17/07/2019;;;;0.0
23453830000412;FILIAL;12/06/1967;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;HOSPITAL REGIONAL DO MARAJO;399-9 - Associação Privada;AVENIDA RIO BRANCO;S/N;;68.800-000;CENTRO;BREVES;PA;fiscal.hrm@indsh.org.br;(91) 3783-2818 / (31) 3660-3700 / (31) 3660-3735;;ATIVA;19/08/2010;;;;0.0
23453830002385;FILIAL;08/04/2021;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;HOSPITAL PUBLICO REGIONAL DOS CAETES;399-9 - Associação Privada;AV BARAO DE CAPANEMA;3191;;68.700-005;CENTRO;CAPANEMA;PA;fiscal.hrpc@indsh.org.br;(91) 3462-3051;;ATIVA;04/06/2021;;;;0.0
44563716002701;FILIAL;01/06/2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;HOSPITAL GERAL DE IPIXUNA - HGI;399-9 - Associação Privada;RUA JOSE BONIFACIO;S/N;;68.637-000;CENTRO;IPIXUNA DO PARA;PA;contato@insaude.org.br;(11) 3876-6787;;ATIVA;02/02/2023;;;;0.0
10739225001866;FILIAL;05/06/1980;INSTITUTO SOCIAL DAS MEDIANEIRAS DA PAZ;HOSPITAL REGIONAL FERNANDO BEZERRA;399-9 - Associação Privada;R TEOBALDO GOMES TORRES;510;;56.200-000;CENTRO;OURICURI;PE;;(87) 3873-1192;;ATIVA;10/02/2020;;;;0.0
14284483000108;MATRIZ;01/07/2001;ASSOCIACAO DE PROTECAO A MATERNIDADE E INFANCIA UBAIRA;S3 GESTAO EM SAUDE;399-9 - Associação Privada;R ANTONIO TEIXEIRA DELLA CELLA;SN;;45.310-000;CENTRO;UBAIRA;BA;contato@s3saude.com.br;(75) 3544-2651;;ATIVA;24/09/2005;;;;0.0
73027690000146;MATRIZ;01/07/2001;SANTA CASA DE MISERICORDIA DE CHAVANTES;SANTA CASA DE CHAVANTES;399-9 - Associação Privada;R MARIA FERREIRA;22;;18.970-029;CENTRO;CHAVANTES;SP;;;;ATIVA;12/03/2004;;;;0.0
24006302000488;MATRIZ;01/07/2001;INSTITUTO DE DESENVOLVIMENTO, ENSINO E ASSISTENCIA A SAUDE - IDEAS;INSTITUTO IDEAS;399-9 - Associação Privada;RUA DEPUTADO JOAQUIM RAMOS;125;;88.715-000;CENTRO;JAGUARUNA;SC;protocolo@ideas.med.br;(48) 3027-6200;;ATIVA;19/01/2018;;;;0.0
95422358001000;FILIAL;10/10/1993;HOSPITAL ANA NERY SANTA CRUZ DO SUL;HOSPITAL SAO JOSE;399-9 - Associação Privada;AVENIDA SAO MIGUEL;482;;93.950-000;CENTRO;DOIS IRMAOS;RS;contabilidade@hananery.com.br;(51) 2106-4409 / (51) 2106-4424;;ATIVA;20/07/2023;;;;0.0
47617584000374;FILIAL;08/12/1967;IRMANDADE DA SANTA CASA DE MISERICORDIA E MAT DRACENA;AMBULATORIO MEDICO DE ESPECIALIDADES DE DRACENA - AME;399-9 - Associação Privada;RUA IPIRANGA;1198;;17.900-000;CENTRO;DRACENA;SP;diretoria@santacasadracena.com.br;(18) 3822-1716 / (18) 3822-2045 / (18) 3822-3500;;ATIVA;19/08/2008;;;;0.0
03969808000927;FILIAL;01/02/1981;INSTITUTO SOCRATES GUANAES - ISG;HOSPITAL REGIONAL JORGE ROSSMANN;399-9 - Associação Privada;AV RUI BARBOSA;541;;11.740-000;CENTRO;ITANHAEM;SP;danielschaper04@gmail.com;(71) 4062-8895/ (71) 9903-4906;;ATIVA;17/07/2017;;;;0.0
61687356004801;FILIAL;08/01/1969;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;AMBULATORIO MEDICO ESPECIALIDADES - AME ITAPEVA;399-9 - Associação Privada;PRACA ESPIRIDIAO LUCIO MARTINS;220;;18.400-020;CENTRO;ITAPEVA;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050 / (15) 3524-9030;;ATIVA;26/05/2023;;;;0.0
60742616000755;FILIAL;02/06/1972;CASA DE SAUDE SANTA MARCELINA;O.S.S. STA. MARCELINA - HOSP. GERAL DE ITAQUAQUECETUBA;399-9 - Associação Privada;R RIO NEGRO;48;;08.577-210;CENTRO;ITAQUAQUECETUBA;SP;;(11) 2070-6275;;ATIVA;11/01/2000;;;;0.0
50304377000293;FILIAL;05/06/1980;SANTA CASA DE MISERICORDIA DE ITUVERAVA;AMBULATORIO MEDICOS DE ESPECIALIDADES - AME - ITUVERAVA;399-9 - Associação Privada;RUA CAPITAO EUCLIDES BARBOSA LIMA;435;;14.500-000;CENTRO;ITUVERAVA;SP;financeiro.ameituverava@yahoo.com.br;(16) 3830-8643 / (16) 3830-1200;;ATIVA;21/12/2009;;;;0.0
72957814000472;FILIAL;10/10/1993;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;AMBULATORIO MEDICO DE ESPECIALIDADES JALES;399-9 - Associação Privada;RUA SETE;2720;;15.700-016;CENTRO;JALES;SP;contabilidade@santacasavotuporanga.com.br;(17) 3405-9133;;ATIVA;25/03/2009;;;;0.0
09538688001295;FILIAL;08/12/1967;INSTITUTO DE RESPONSABILIDADE SOCIAL SIRIO LIBANES;INST DE RESP SOCIAL SIRIO LIBANES - UNIDADE AME JUNDIAI;399-9 - Associação Privada;RUA RANGEL PESTANA;531;;13.201-000;CENTRO;JUNDIAI;SP;fiscal@irssl.org.br;(11) 5200-0946 / (11) 5200-0900;;ATIVA;11/01/2022;;;;0.0
61687356003821;FILIAL;06/10/2019;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;AMBULATORIO MEDICO DE ESPECIALIDADES - AME LORENA;399-9 - Associação Privada;R DOM BOSCO;604;;12.600-100;CENTRO;LORENA;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050;;ATIVA;19/02/2016;;;;0.0
03969808001494;FILIAL;03/06/2020;INSTITUTO SOCRATES GUANAES - ISG;AME PARIQUERA-ACU;399-9 - Associação Privada;R DOS EXPEDICIONARIOS;155;;11.930-000;CENTRO;PARIQUERA-ACU;SP;institucional@isgsaude.org;(71) 4062-8888;;ATIVA;10/02/2020;;;;0.0
43535210001240;FILIAL;12/05/2007;IRMANDADE DA SANTA CASA DE ANDRADINA;SERVICO DE REABILITACAO LUCY MONTORO - PARIQUERA-ACU;399-9 - Associação Privada;RUA FERNANDO COSTA;655;;11.930-000;CENTRO;PARIQUERA-ACU;SP;contabilidade2@santacasaandradina.com.br;(18) 3702-1100;;ATIVA;27/08/2019;;;;0.0
72957814000391;FILIAL;04/02/2009;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;AMBULATORIO MEDICO DE ESPECIALIDADES - SANTA FE DO SUL;399-9 - Associação Privada;AV NAVARRO DE ANDRADE;40;;15.775-000;CENTRO;SANTA FE DO SUL;SP;;(17) 3405-9133/ (17) 3405-9133;;ATIVA;11/03/2008;;;;0.0
19622700000146;MATRIZ;05/10/2001;INSTITUTO DE GESTAO INTEGRADA - IGI;IGI;399-9 - Associação Privada;RUA COMANDANTE ALMIRO;404;;44.001-456;CENTRO;FEIRA DE SANTANA;BA;ascom@igi.com.br;(71) 3506-3888 / (71) 3506-3888;;ATIVA;28/11/2013;;;;0.0
15166416001204;FILIAL;02/06/1972;REAL SOCIEDADE PORTUGUESA DE BENEF 16 DE SETEMBRO;HOSPITAL PORTUGUES / UNID ANTONIO C MAGALHAES;399-9 - Associação Privada;AVENIDA RENATO CAMPOS;567;;48.500-000;CENTRO;EUCLIDES DA CUNHA;BA;hospital@hportugues.com.br;(75) 3259-1601 / (71) 3332-3776;;ATIVA;17/12/2015;;;;0.0
07466228000110;MATRIZ;01/02/1981;PROVIDA - INSTITUTO NACIONAL DE GESTAO SOCIAL E INOVACAO PUBLICO PRIVADA;INSTITUTO PROVIDA;399-9 - Associação Privada;RUA MARIA ISABEL DOS SANTOS;332;;42.702-440;CENTRO;LAURO DE FREITAS;BA;contato@groupconnex.com.br;(71) 9913-7668 / (71) 2106-0010 / (71) 3359-4141;;ATIVA;20/04/2005;;;;0.0
60975737007679;FILIAL;10/11/1968;SOCIEDADE BENEFICENTE SAO CAMILO;HOSPITAL SAO LUCAS;399-9 - Associação Privada;RUA UBALDINO SOUTO MAIOR;1052;;63.700-001;CENTRO;CRATEUS;CE;contabilidade@saocamilocrateus.org.br;(88) 3691-9310;;ATIVA;11/05/2011;;;;0.0
26227882000540;FILIAL;07/05/1989;INSTITUTO NACIONAL DE GESTAO EM EDUCACAO E SAUDE - INGES;INGES;399-9 - Associação Privada;RUA ANTONIO BENTO;112;;29.360-000;CENTRO;CASTELO;ES;medico@inges.org.br;(62) 3639-0375;;ATIVA;25/07/2022;;;;0.0
26227882000388;FILIAL;04/07/1970;INSTITUTO NACIONAL DE GESTAO EM EDUCACAO E SAUDE - INGES;INGES;399-9 - Associação Privada;R PADRE ANTONIO MARIA;201;;29.295-000;CENTRO;VARGEM ALTA;ES;medico@inges.org.br;(62) 3639-0375;;ATIVA;15/04/2021;;;;0.0
07810422000171;MATRIZ;08/06/1971;ASSOCIACAO BENEFICENTE AMIGOS DO HOSPITAL;HOSPITAL E MATERNIDADE RENASCER;399-9 - Associação Privada;RUA TENENTE REIS;945;;38.140-000;CENTRO;PRATA;MG;;(34) 3431-1239;;ATIVA;24/01/2006;;;;0.0
24979150000157;MATRIZ;08/01/1969;INSTITUTO GUARANI PARA O DESENVOLVIMENTO HUMANO;INSTITUTO GUARANI;399-9 - Associação Privada;AV DR. LUIS S. GUIMARAES;119;;65.465-000;CENTRO;CANTANHEDE;MA;marcelo89.ferreira@gmail.com;(98) 8467-7241/ (98) 8407-8346;;ATIVA;04/04/2019;;;;0.0
21426044000158;MATRIZ;02/06/1972;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;APAE;399-9 - Associação Privada;RUA GABRIEL MONTEIRO DA SILVA;1070;;37.130-001;CENTRO;ALFENAS;MG;apaealfenas@yahoo.com.br;(35) 3291-1159 / (35) 3292-5650 / (35) 3292-5650;;ATIVA;04/10/2003;;;;0.0
20942819000185;MATRIZ;10/10/1993;ASSOCIACAO HOSPITALAR SAO VICENTE DE PAULO;AHSVPI;399-9 - Associação Privada;RUA TIRADENTES;230;;36.950-000;CENTRO;IPANEMA;MG;;;;ATIVA;01/07/2001;;;;0.0
19083062000213;FILIAL;08/01/1969;LAR VICENTINO SANTO ANTONIO;LAR VICENTINO SANTO ANTONIO;399-9 - Associação Privada;RUA SILVA LEMES;246;;37.400-000;CENTRO;CAMPANHA;MG;vila_cpa@yahoo.com.br;(35) 3261-1120;;ATIVA;19/12/2017;;;;0.0
21236845000908;FILIAL;02/06/1972;INSTITUTO GENNESIS GESTAO EM SAUDE, EDUCACAO E TECNOLOGIA;HOSPITAL DO POVO - HOSP MUNICIPAL DELFINA ALVES BARBOSA;399-9 - Associação Privada;RUA CIDADE DO PRATA;415;;38.280-000;CENTRO;ITURAMA;MG;matriz@institutogennesis.org.br;(62) 3249-6267;;ATIVA;19/07/2023;;;;0.0
22488241000164;MATRIZ;02/06/1972;INSTITUTO DE SAUDE HSVP;HSVP - MATRIZ;399-9 - Associação Privada;RUA CARANGOLA;134;;36.190-000;CENTRO;MERCES;MG;contabilidade@grupohsvp.com.br;(32) 3337-1219;;ATIVA;24/09/2005;;;;0.0
22423998000170;MATRIZ;06/04/2001;ASSOCIACAO UBAENSE DE SAUDE MENTAL;ANDORINHAS - ARTES E CULTURAS;399-9 - Associação Privada;RUA CORONEL GALDINO TEIXEIRA DE ABREU;802;;36.500-049;CENTRO;UBA;MG;administrativo@andorinhas.org;(32) 3531-8896 / (32) 3531-8896;;ATIVA;29/04/2015;;;;0.0
25452301000187;MATRIZ;04/05/2024;SOCIEDADE EDUCACIONAL UBERABENSE;UNIUBE - UNIVERSIDADE DE UBERABA;399-9 - Associação Privada;AV GUILHERME FERREIRA;217;;38.010-200;CENTRO;UBERABA;MG;contabilidade@uniube.br;(34) 3216-600;;ATIVA;30/10/2004;;;;0.0
03395807000169;MATRIZ;08/03/2016;SOCIEDADE LACERDENSSE DE BENEFICENCIA;S O L B E N;399-9 - Associação Privada;RUA ANTONIO BENTO NETO;379;;78.250-000;CENTRO;PONTES E LACERDA;MT;solben@hotmail.com;(65) 3266-2056 / (65) 3266-1355 / (65) 3266-2056;;ATIVA;14/09/1999;;;;0.0
27450038000112;MATRIZ;10/04/2008;INSTITUTO DE ESTUDOS E PESQUISAS HUMANIZA;O.S. HUMANIZA;399-9 - Associação Privada;RUA CRISTOVAO COLOMBO;82;;14.770-000;CENTRO;COLINA;SP;contato@wdcontabilidade.com.br;(17) 3321-1616;;ATIVA;19/10/2016;;;;0.0
09627870000593;FILIAL;09/11/2000;INSTITUTO MORIAH;HOSPITAL ANNA FIORILLO MENARIM;399-9 - Associação Privada;RUA DOUTOR OTAVIO NOVAES JUNIOR;190;;84.165-970;CENTRO;CASTRO;PR;contato@agere.com.br;(15) 3346-5232;;ATIVA;22/08/2017;;;;0.0
79572665000120;MATRIZ;10/06/2014;HOSPITAL DE CARIDADE DE PALMEIRA;SANTA CASA DE MISERICORDIA DE PALMEIRA;399-9 - Associação Privada;RUA CEL. OTTONI FERREIRA MACIEL;166;;84.130-000;CENTRO;PALMEIRA;PR;;(042) 2523-435;;ATIVA;22/11/2023;;;;0.0
23453830002890;FILIAL;11/04/1999;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;UPA SANTANA (UPA PORTE II);399-9 - Associação Privada;RUA DOUTOR PAULA XAVIER;750;;84.010-270;CENTRO;PONTA GROSSA;PR;financeiro.upaspg@indsh.org.br;(42) 3220-1063;;ATIVA;08/09/2022;;;;0.0
08325231000187;MATRIZ;12/03/2021;INSTITUTO DE SAUDE SANTA CLARA;INSTITUTO DE SAUDE SANTA CLARA;399-9 - Associação Privada;RUA PEDRO ROCHA DE ABREU;193;;85.140-000;CENTRO;CANDOI;PR;institutostaclara@hotmail.com;(42) 3622-8026;;ATIVA;22/09/2006;;;;0.0
17398245000200;FILIAL;11/03/2021;ASSOCIACAO HOSPITALAR BENEFICENTE MOACIR MICHELETTO DE ASSIS CHATEAUBRIAND-PR;ASSOCIACAO HOSPITALAR BENEFICENTE MOACIR MICHELETTO;399-9 - Associação Privada;RUA RIO GRANDE DO SUL;1030;;85.892-000;CENTRO;SANTA HELENA;PR;orgassi2016@gmail.com;(44) 3528-4002;;ATIVA;15/07/2021;;;;0.0
07417253000104;MATRIZ;12/10/2019;ISEB - INSTITUTO DE SAUDE, EDUCACAO E BEM ESTAR SOCIAL;ISEB;399-9 - Associação Privada;RUA ALCENDINO;SN;;28.495-000;CENTRO;APERIBE;RJ;institutoiseb@gmail.com;(22) 3864-1544;;ATIVA;01/02/2021;;;;0.0
19071461000183;MATRIZ;07/05/2006;CEMPES - CENTRO DE MEDICINA E PROJETOS ESPECIAIS;;399-9 - Associação Privada;R MONSENHOR LUSTOSA;25;;27.310-121;CENTRO;BARRA MANSA;RJ;cempes.sede@gmail.com;(21) 2691-8698;;ATIVA;12/09/2013;;;;0.0
29236841000184;MATRIZ;10/07/2013;SANTA CASA DE CARIDADE DE CANTAGALO;HOSPITAL DE CANTAGALO;399-9 - Associação Privada;PRACA MIGUEL SANTOS;25;;28.500-000;CENTRO;CANTAGALO;RJ;hcgalo@gmail.com;(22) 2555-4192;;ATIVA;03/11/2005;;;;0.0
44563716001730;FILIAL;06/02/2014;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;PSC DR.ARMANDO GOMES DE SA;399-9 - Associação Privada;ALAMEDA PIO XII;S/N;;24.440-410;CENTRO;SAO GONCALO;RJ;contato@insaude.org.br;(11) 3876-6787;;ATIVA;07/11/2019;;;;0.0
52941614000171;MATRIZ;10/09/2023;ASSOCIACAO DE BENEMERENCIA SENHOR BOM JESUS;HOSPITAL SENHOR BOM JESUS;399-9 - Associação Privada;RUA RUI BARBOSA;267;;14.730-000;CENTRO;MONTE AZUL PAULISTA;SP;adm@hsbj.com.br;(17) 3361-9210;;ATIVA;03/11/2005;;;;0.0
87768735000148;MATRIZ;02/04/2010;HOSPITAL DE CARIDADE E BENEFICENCIA;;399-9 - Associação Privada;R SALDANHA MARINHO;48;;96.508-000;CENTRO;CACHOEIRA DO SUL;RS;;;;ATIVA;03/11/2005;;;;0.0
07836454001037;FILIAL;12/06/2014;INSTITUTO BRASILEIRO DE SAUDE, ENSINO, PESQUISA E EXTENSAO PARA O DESENVOLVIMENTO HUMANO;IBSAUDE - SLS;399-9 - Associação Privada;RUA HUMAITA;590;;96.170-000;CENTRO;SAO LOURENCO DO SUL;RS;presidencia@ibsaude.org.br;(51) 3225-8546;;ATIVA;07/02/2020;;;;0.0
86324860000600;FILIAL;09/01/2009;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;HOSPITAL DIA ACI FERREIRA DE OLIVEIRA;399-9 - Associação Privada;RUA PADRE HORACIO REBELLO;100;;89.245-000;CENTRO;ARAQUARI;SC;coordenacaohmdl@portalredeh.org;(47) 3562-0226;;ATIVA;29/11/2018;;;;0.0
28700530002458;FILIAL;06/04/2007;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;HOSPITAL SANTO ANTONIO;399-9 - Associação Privada;PRACA DOIS CORACOES;21;;88.740-000;CENTRO;ARMAZEM;SC;contabilidade@imas.net.br;(48) 3645-0120;;ATIVA;13/03/2023;;;;0.0
28700530000919;FILIAL;01/08/2018;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;HOSPITAL MUNICIPAL AMERICO CAETANO DO AMARAL;399-9 - Associação Privada;RUA ADELIA AMARAL E SOUZA;598;;88.640-000;CENTRO;BOM JARDIM DA SERRA;SC;adm.hmaca@imas.net.br;(49) 3232-0277;;ATIVA;25/03/2019;;;;0.0
08776971000482;FILIAL;12/05/2013;INSTITUTO SANTE;INSTITUTO SANTE - HOSPITAL DE DIONISIO CERQUEIRA;399-9 - Associação Privada;RUA VEREADOR JOAO VITORIO VERONA;322;;89.950-000;CENTRO;DIONISIO CERQUEIRA;SC;gerentefinanceiro@hospitaldc.org;(49) 3644-1122 / (49) 3644-0840;;ATIVA;07/08/2017;;;;0.0
08325231000934;FILIAL;10/07/2008;INSTITUTO DE SAUDE SANTA CLARA;;399-9 - Associação Privada;R PADRE JOSE NOVACK;1790;;89.248-000;CENTRO;GARUVA;SC;preussassessoriacontabil@outlook.com;(42) 9991-2200;;ATIVA;26/01/2023;;;;0.0
18089166000191;MATRIZ;01/10/2011;ASSOCIACAO HOSPITALAR WITMARSUM-AHWI;AHWI;399-9 - Associação Privada;RUA 7 DE SETEMBRO;2.155;;89.157-000;CENTRO;WITMARSUM;SC;acaciomoser@brturbo.com.br;(47) 3358-0076 / (47) 3358-0107 / (47) 3358-0107;;ATIVA;26/04/2013;;;;0.0
52050911000127;MATRIZ;02/08/2019;ASSOC FEMININA DE MARILIA MATERNIDADE E GOTA DE LEITE;;399-9 - Associação Privada;AVENIDA NELSON SPIELMANN;631;;17.509-001;CENTRO;MARILIA;SP;;;;ATIVA;28/07/1998;;;;0.0
06339994000151;MATRIZ;03/02/2015;INSTITUTO BOM JESUS;INSTITUTO BOM JESUS;399-9 - Associação Privada;RUA CONSTITUICAO;489;;87.200-001;CENTRO;CIANORTE;PR;administracao@institutobomjesus.com.br;(44) 3629-1288 / (44) 3629-1346 / (44) 3629-1346;;ATIVA;30/06/2004;;;;0.0
23931208000120;MATRIZ;02/02/2020;INSTITUTO RIOGRANDENSE DE DESENVOLVIMENTO SOCIAL INTEGRADO - IRDESI;IRDESI;399-9 - Associação Privada;AVENIDA SETE DE SETEMBRO;910;;97.760-000;CENTRO;JAGUARI;RS;presidencia@irdesi.org.br;(55) 3255-1882 / (55) 8454-0280 / (55) 3333-7358;;ATIVA;16/12/2015;;;;0.0
48547806000120;MATRIZ;11/02/2020;IRMANDADE SENHOR DOS PASSOS E SANTA CASA DE MISERICORDIA DE GUARATINGUETA;;399-9 - Associação Privada;R RANGEL PESTANA;194;;12.501-090;CENTRO;GUARATINGUETA;SP;;;;ATIVA;19/06/1998;;;;0.0
12043445000723;FILIAL;07/03/2022;INSTITUTO DE GESTAO ADMINISTRACAO E TREINAMENTO EM SAUDE IGATS;;399-9 - Associação Privada;RUA BENEDITO CALIXTO;260;;11.760-000;CENTRO;ITARIRI;SP;juarez@d3assessoria.com.br;(11) 2306-8785;;ATIVA;27/10/2022;;;;0.0
50944198000130;MATRIZ;08/08/2011;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;;399-9 - Associação Privada;R SAO VICENTE DE PAULO;223;;13.201-625;CENTRO;JUNDIAI;SP;contabil@hsvicente.org.br;(11) 4583-5388/ (11) 4583-5387;;ATIVA;03/11/2005;;;;0.0
