"cnes";"nome_estabelecimento";"lat";"lon"
"2789302";"UBS VELEIROS";"-23.6829887";"-46.7115323"
"9664831";"CAPS INFANTO JUVENIL III CIDADE DUTRA";"-23.7216954";"-46.7121251"
"9685111";"CAPS ALCOOL E DROGAS III GRAJAU";"-23.7721939";"-46.6682948"
"7165072";"CAPS ADULTO III CAPELA DO SOCORRO";"-23.7061166";"-46.702125"
"2032414";"UBS DR JOSE ROBERTO TURRINI TURRINI";"-21.1701886";"-50.4557177"
"4050282";"PSM AMA DONA MARIA ANTONIETA F DE BARROS";NA;NA
"2787474";"AMA UBS INTEGRADA JARDIM ICARAI QUINTANA";"-23.7440665";"-46.7052514"
"6332498";"UBS NOVA AMERICA";NA;NA
"6332528";"UBS VILA ROSCHEL";NA;NA
"2043866";"UBS DR AUGUSTO SIMPLICIANO BARBOSA PLANALTO";"-21.199679";"-50.4665224"
"7646410";"CER II LAPA";NA;NA
"6332439";"UBS JARDIM DAS FONTES";"-23.8691261";"-46.7521983"
"2787555";"AMA/UBS INTEGRADA JARDIM LADEIRA ROSA";NA;NA
"6998194";"HOSPITAL DIA DA REDE HORA CERTA LAPA";"-23.5227337";"-46.7114185"
"2789140";"AMA/UBS INTEGRADA VILA PALMEIRAS";"-23.4945493";"-46.6852056"
"4050150";"UBS PARELHEIROS";"-23.8301797";"-46.7270221"
"2027380";"UBS MENINÓPOLIS - DR. MÁRIO FRANCISCO NAPOLITANO";"-23.6206691";"-46.6879175"
"2031558";"UBS DR JECY VILLELA DOS REIS MORADA DOS NOBRES";"-21.2285732";"-50.4639213"
"6930980";"NIR FREGUESIA DO O / BRASILANDIA";"-23.4703331";"-46.6899783"
"7209517";"AME Assis";"-22.6453341";"-50.4277004"
"7188676";"AME Ourinhos";"-22.94925";"-49.8969572"
"9563873";"HOSPITAL SAO JOSE";"38.717764";"-9.1374533"
"7462859";"MULTICENTRO VALE DAS PEDRINHAS";"-13.0059076";"-38.4832696"
"0004235";"MULTICENTRO DE AMARALINA DR. ADRIANO PONDÉ";"-13.012359";"-38.4701062"
"2388685";"Hospital Municipal de Catu";"-12.3594684";"-38.3817198"
"3774554";"HOSPITAL E MATERNIDADE MUNICIPAL N S DO MONTE SERRAT";NA;NA
"6672612";"UBS 09 ALVARO PEGORARO JOAO CREVELARO BIRIGUI";"-21.2857772";"-50.3056195"
"2061333";"UBS 06 ANGELO MASTELARO TIJUCA BIRIGUI";"-21.2648714";"-50.3307342"
"2074117";"PRONTO SOCORRO MUNICIPAL DE PENAPOLIS";"-21.4267925";"-50.0762442"
"5625416";"UNIDADE DE PRONTO ATENDIMENTO DE LENCOIS PAULISTA";"-22.5989119";"-48.7923131"
"2060353";"UBS 02 MARIA LORENZETTI BRAIDOTTI TOSELAR BIRIGUI";"-21.3082754";"-50.3500231"
"7185251";"CENTRAL DE REGULACAO DRS II ARACATUBA";"-21.2077198";"-50.4282684"
"2053195";"UBS 04 ESPERANCA RODRIGUES DE OLIVEIRA COSTA RICA BIRIGUI";"-21.2810302";"-50.3326577"
"7844794";"SAMU 192 LENCOIS PAULISTA VTR 267";"-22.5978954";"-48.7958845"
"2062550";"UBS 01 MARIA AUGUSTA PASSARELI CIDADE JARDIM BIRIGUI";"-21.2967163";"-50.3249607"
"7102429";"UPA SANTA LUZIA";"-22.8055552";"-42.9800769"
"7136889";"POLICLINICA BENEDICTA CARLOTA";"-23.5252738";"-46.890012"
"2035464";"UBS 03 DR ODILON DA SILVA NUNES ISABEL MARIN BIRIGUI";"-21.3012959";"-50.3585762"
"3650758";"CAPS INFANTIL";NA;NA
"5879604";"CENTRAL DE REGULACAO DE URGENCIAS DE ARACATUBA SP";"-21.2066711";"-50.4387286"
"2059320";"PRONTO SOCORRO MUNICIPAL DE ARACATUBA AIDA VANZO DOLCE";"-21.2011685";"-50.4374413"
"9685871";"HOSPITAL REGIONAL PÚBLICO DOS CAETES DR. JORGE NETO DA COSTA";"-1.1911248";"-47.172484"
"6633293";"SAMU 192 LENCOIS PAULISTA VTR 266";"-22.5978954";"-48.7958845"
"2048647";"UBS 08 SANTO BERTAGLIA JANDAIA BIRIGUI";"-21.2810302";"-50.3326577"
"9314679";"UBS 10 MANOEL SANCHES GRANEIRO COLINAS BIRIGUI";"-21.3039075";"-50.3764936"
"2063832";"UBS 07 ORIVALDO MARTINS RAMIRES BIBE SAO VICENTE BIRIGUI";"-21.2810302";"-50.3326577"
"9642927";"Centro de Reabilitação Lucy Montoro de Sorocaba";"-23.4709096";"-47.4851438"
"6166598";"AME Santos";"-23.9774881";"-46.311227"
"6657516";"AME Itú";"-23.3837756";"-47.3373167"
"2078104";"Hospital Geral de Itapeví";"-23.5377675";"-46.942674"
"7560435";"AME Pariquera-Açú";"-24.7166914";"-47.8790671"
"6199879";"AME Carapicuiba";"-23.538485";"-46.8211457"
"9030557";"AME Lorena";"-22.7343583";"-45.1198608"
"6423086";"AME Jardim dos Prados";"-23.6715045";"-46.6824833"
"6992560";"AME Jundiai";"-23.1848478";"-46.8857788"
"2792168";"Hospital Geral ""Dr. Francisco de Moura Coutinho"" de Carapicuiba";"-23.5320775";"-46.8322212"
"3226336";"UBS Eufrásio P. Costa";"-23.640475";"-46.8529261"
"6970532";"Centro de Atenção Psicossocial Álcool e Drogas II Infantojuvenil";NA;NA
"2773570";"UBS SANTA TEREZA";"-23.6495";"-46.8029335"
"2086743";"UBS Jardim Caiçara";"-23.683391";"-46.7755488"
"3342204";"USF JARDIM MARGARIDA";"-23.4850395";"-46.2860136"
"3614948";"UBS Luar do Sertão";"-23.6928609";"-46.7944419"
"2788314";"UBS Parque do Engenho II";"-23.6611364";"-46.7859085"
"3003973";"USF JARDIM PLANALTO";"-23.5577266";"-46.2195773"
"6878687";"Hospital de Clínicas Franco da Rocha";"-23.3340445";"-46.7279502"
"2091658";"HOSPITAL DIA DA REDE HORA CERTA M BOI MIRIM I";"-23.6663751";"-46.7363112"
"2787423";"UBS Jardim Guarujá";"-23.6924305";"-46.7876961"
"2787644";"UBS Jardim Nakamura";"-23.6989466";"-46.7735726"
"7536917";"Centro de Medicina de Reabilitação Lucy Montoro de Santos";NA;NA
"6012957";"UBS Jardim Independência";"-23.5871188";"-46.5573585"
"2786850";"AMA CAPÃO REDONDO";"-23.6715985";"-46.7733405"
"7378394";"Hospital Dia da Rede Hora Certa M’ Boi Mirim II";"-23.5871481";"-46.4923097"
"2787199";"UBS JARDIM ARACATI";"-23.718675";"-46.7700667"
"6380417";"UBS Jardim Valquíria";"-23.65788";"-46.7753169"
"2786389";"UBS ITATUBA";"-23.6426212";"-46.8978971"
"3762831";"UBS Vila Calú";"-23.7354097";"-46.7887274"
"6082467";"UBS NOSSA SENHORA DE FÁTIMA";"-19.939264";"-44.1703744"
"6650945";"USF Jardim Piatã";"-23.4688012";"-46.2801874"
"6133525";"AMA J SAO LUIZ";NA;NA
"2046598";"UBS Santa Emília";"-23.6641287";"-46.7994773"
"6365817";"UBS Jardim Eledy";"-23.6547107";"-46.7845406"
"2787318";"UBS Jardim Comercial";"-23.6714503";"-46.7795338"
"2096196";"HOSPITAL ENF ANTONIO POLICARPO DE OLIVEIRA";"-23.4117193";"-46.8250973"
"2787946";"UBS JARDIM VISTA ALEGRE";"-23.4502433";"-46.688657"
"7020759";"USF Novo Horizonte";NA;NA
"2786540";"Centro de Atenção Psicossocial Álcool e Drogas III AD - Jardim Ângela";"-23.7027975";"-46.7691878"
"3342174";"USF JARDIM AEROPORTO III";"-23.5604";"-46.2210464"
"2787458";"UBS Jardim Herculano";"-23.6922608";"-46.7576299"
"3049213";"UBS Chácara Santa Maria";"-23.7003563";"-46.7909637"
"6194974";"AMA ESPECIALIDADES CAPÃO REDONDO";"-23.6715985";"-46.7733405"
"4050223";"UBS Parque do Lago";NA;NA
"6756840";"USF JARDIM NOVE DE JULHO";"-23.6111328";"-46.2535343"
"2787105";"UBS Horizonte Azul";"-23.746835";"-46.7777872"
"3002543";"UBS Jardim Paranapanema";"-23.6933111";"-46.7806842"
"9144161";"CEO II VERA CRUZ";"-23.7347317";"-46.7812864"
"2746670";"UBS Jardim Coimbra";"-23.6786394";"-46.7626377"
"6195008";"UBS Jardim Macedônia";"-23.6532318";"-46.7902413"
"6131662";"AMA/UBS INTEGRADA PARQUE FERNANDA";"-23.6482162";"-46.7541033"
"2787288";"UBS JARDIM COIMBRA";"-23.6786394";"-46.7626377"
"3342190";"USF JARDIM LAYR";"-23.5662571";"-46.2195409"
"2046563";"UBS São Marcos";"-23.659574";"-46.8155579"
"6559247";"USF COCUERA";"-23.5586513";"-46.1455109"
"3474674";"UPA JARDIM ÂNGELA";"-23.6858196";"-46.7685437"
"6657141";"Centro Especializado em Reabilitação";NA;NA
"2773589";"USF 24h Jardim Universo";"-22.9791399";"-46.5340094"
"2787768";"UBS São Bento";"-23.685604";"-46.7837911"
"3003957";"USF Taboão Lambari";"-23.42555";"-46.229684"
"4049918";"PA Jardim Macedônia (Pronto Socorro/ Atendimento Municipal)";"-23.6532338";"-46.7903154"
"2792885";"UBS Santo Eduardo";"-23.6705836";"-46.800963"
"6218830";"AMA Esp. Capão Redondo";"-23.6715985";"-46.7733405"
"2786737";"UBS Alto da Riveira";"-23.6994896";"-46.7673977"
"6806678";"UBS VALO VERDE";NA;NA
"2787393";"UBS Germânia";"-23.6537534";"-46.7603958"
"9505946";"UPA Vera Cruz";"-23.7344636";"-46.7816151"
"6053858";"COMPLEXO HOSPITALAR PREFEITO EDIVALDO ORSI";"-22.963125";"-47.1360154"
"5743583";"UBS Cidade Ipava";"-23.7203616";"-46.7648192"
"2788616";"UBS SANTA LÚCIA";"-23.6891411";"-46.7660442"
"2788365";"AMA/UBS Integrada Parque Novo Santo Amaro";"-23.6985017";"-46.782922"
"5695813";"PAI/UBS Jardim Maracá (Programa de Acompanhamento ao Idoso)";"-23.6716433";"-46.7727496"
"2787571";"UBS JARDIM MARCELO";"-23.6557057";"-46.7710947"
"6998178";"Hospital Dia da Rede Hora Certa Campo Limpo";"-23.6347959";"-46.7549902"
"2787245";"UBS Jardim Capela";"-23.730493";"-46.7888596"
"7020767";"USF Conjunto Toyama";"36.6958223";"137.2137211"
"2788322";"AMA/UBS INTEGRADA PARQUE FERNANDA";"-23.6482162";"-46.7541033"
"2786397";"UBS PINHEIRINHO/ CENTRO DE ESPECIALIDADES ODONTOLÓGICAS";NA;NA
"3204405";"UBS São Luiz";"-28.693182";"-49.3748374"
"3003965";"USF Jardim Aeroporto II";"-23.5745603";"-46.2209281"
"7559461";"LABORATÓRIO MUNICIPAL DE EXAMES E DIAGNÓSTICOS";NA;NA
"2825767";"UBS Santa Margarida";"-23.678699";"-46.7554927"
"2787563";"UBS Jardim Lídia";"-23.6652658";"-46.7625561"
"2086816";"UBS VERA CRUZ";NA;NA
"7781717";"USF CHÁCARA GUANABARA";"-23.3568592";"-46.1585825"
"2046571";"UBS Ressaca";"-23.6804817";"-46.8969959"
"5620341";"UBS Jardim Magdalena";NA;NA
"5718368";"HOSPITAL MUN DR MOYSES DEUTSCH M BOI MIRIM";"-23.6920465";"-46.7752019"
"5095808";"Hospital Estadual de Urgências de Trindade Walda Ferreira dos Santos";"-16.6636734";"-49.4969547"
"2269929";"CMS CATTAPRETA";"-22.8897624";"-43.7175473"
"2280310";"SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53";"-22.9047507";"-43.7109157"
"2280760";"CMS DRª MARIA APARECIDA DE ALMEIDA";NA;NA
"4046307";"CMS HAMILTON LAND";"-22.9495207";"-43.3591992"
"7892829";"CLINICA DA FAMILIA HELENA BESSERMAN VIANNA";"-22.9739633";"-43.3299803"
"2708213";"CMS HARVEY RIBEIRO DE SOUZA FILHO";"-23.0191114";"-43.4824407"
"6618863";"CLINICA DA FAMILIA HELANDE DE MELLO GONÇALVES";NA;NA
"6572014";"CLINICA DA FAMILIA LOURENCO DE MELLO";"-22.9177485";"-43.6427801"
"2273551";"CMS PROFESSOR ALOYSIO AMANCIO DA SILVA";NA;NA
"6618855";"CLINICA DA FAMILIA SERGIO AROUCA";"-22.918569";"-43.6939957"
"6581994";"CLINICA DA FAMILIA Dr. JOSÉ ANTÔNIO CIRAUDO";NA;NA
"7996675";"CLÍNICA DA FAMÍLIA GERSON BERGHER";"-22.8899513";"-43.3462304"
"7995520";"CLINICA DA FAMILIA MAICON SIQUEIRA";"-22.9664995";"-43.3955291"
"6927319";"CLINICA DA FAMILIA PADRE JOSE DE AZEVEDO TIUBA";NA;NA
"6559735";"CLINICA DA FAMILIA LENICE MARIA MONTEIRO COELHO";"-22.9091637";"-43.6642253"
"6716598";"SMS CF MAURY ALVES DE PINHO AP 40";"15.9128998";"79.7399875"
"7873565";"CLINICA DA FAMILIA JOSE DE SOUZA HERDY";"-22.9913851";"-43.3646112"
"6683851";"CLINICA DA FAMILIA SAMUEL PENHA VALLE";"-22.927397";"-43.6524047"
"2273616";"CMS DRº CYRO DE MELLO";NA;NA
"2295237";"SMS CF JOAO BATISTA CHAGAS AP 53";NA;NA
"6559727";"CLINICA DA FAMILIA ILZO MOTTA DE MELLO";"-22.92155";"-43.64548"
"5462835";"CAP 5.3 (COORDENADORIA DE ÁREA PROGRAMÁTICA 5.3)";NA;NA
"6660185";"CLINICA DA FAMILIA DEOLINDO COUTO";"-22.9197511";"-43.675203"
"6671020";"CLINICA DA FAMILIA DR. EDSON ABDALLA SAAD";NA;NA
"2296543";"CMS JORGE SALDANHA BANDEIRA DE MELLO";"-22.9198518";"-43.3598761"
"3567508";"CMS DE CURICICA";"-22.9500004";"-43.3832724"
"7892810";"CLINICA DA FAMILIA BARBARA MOSLEY DE SOUZA";NA;NA
"2708183";"CMS DR DÉCIO AMARAL FILHO";NA;NA
"5465885";"CMS SANTA MARIA";"-22.9162572";"-43.4195594"
"2295253";"CLINICA DA FAMILIA WALDEMAR BERARDINELLI";"-22.9762229";"-43.6934798"
"2270013";"CMS CECILIA DONNANGELO";"-22.9865742";"-43.4770689"
"7896204";"CLINICA DA FAMILIA ALICE DE JESUS RÊGO";"-22.8844386";"-43.6663243"
"5465877";"CMS NOVO PALMARES";"-22.9899143";"-43.4611267"
"2273543";"CMS ENF. FLORIPES GALDINO PEREIRA";NA;NA
"9127100";"CLÍNICA DA FAMÍLIA JOSÉ NEVES";"-22.9426425";"-43.3518625"
"6026737";"CMS ADELINO SIMOES";"-22.9559699";"-43.6859254"
"6927289";"CLINICA DA FAMILIA OTTO ALVES DE CARVALHO";"-22.97203";"-43.33692"
"7041624";"HOSPITAL MUNICIPAL DA MULHER MARISKA RIBEIRO";NA;NA
"2806320";"CMS Prof. SAVIO ANTUNES";NA;NA
"6618871";"CLINICA DA FAMILIA JAMIL HADDAD";"-22.88222";"-43.63864"
"2273578";"CMS CESÁRIO DE MELO";"-22.9348025";"-43.6616097"
"3785009";"CLINICA DA FAMILIA VALERIA GOMES ESTEVES";"-22.9611082";"-43.7051857"
"2273586";"CMS EMYDIO CABRALA";"-22.9239832";"-43.6249836"
"2083183";"PRONTO ATENDIMENTO MUNICIPAL DE MAIRINQUE";"-23.5465718";"-47.1906637"
"2082209";"PS E MATERNIDADE NAIR FONSECA LEITAO ARANTES";"-23.5111982";"-46.8719826"
"6568459";"AME Casa Branca";"-21.7745832";"-47.0848844"
"2788624";"UBS SANTA LUZIA";"-16.7472553";"-49.2289375"
"4049942";"UBS JARDIM SÃO PEDRO - FRANCISCO ANTONIO CESARONI";"-23.5482023";"-46.4301313"
"4050215";"UBS VILA SANTANA";"-23.5252573";"-46.4457846"
"2787849";"UBS JARDIM SILVA TELLES";"-23.4974141";"-46.4092767"
"2091798";"AMA/UBS INTEGRADA SITIO DA CASA PINTADA";"-23.5100822";"-46.4466956"
"3661660";"UBS INÁCIO MONTEIRO";"-23.5764084";"-46.3920971"
"6135978";"AMA PRESIDENTE JUSCELINO KUBITSCHEK";"-23.565652";"-46.3988738"
"2788608";"UBS SANTA INÊS";"-23.4921687";"-46.4623203"
"4050312";"AMB ESPEC JARDIM SÃO CARLOS";NA;NA
"4050304";"CAPS INFANTOJUVENIL II ITAQUERA";"-23.5374198";"-46.4536983"
"2789310";"UBS VILA COSMOPOLITA";"-23.5650474";"-46.423098"
"2786982";"UBS DOM JOÃO NERY";"-23.5224693";"-46.3998514"
"2027305";"UBS PROFETA JEREMIAS";"-23.6032008";"-46.4035337"
"5725437";"CAPS ADULTO II ITAIM PAULISTA";"-23.554804";"-46.6529034"
"2787059";"UBS FERROVIÁRIOS";"-23.5978926";"-46.3919374"
"2046962";"UBS CIDADE PEDRO JOSÉ NUNES";"-23.5009966";"-46.4623697"
"2774771";"UBS CIDADE TIRADENTES I";"-23.5868765";"-46.4068233"
"2787083";"UBS GUAIANASES I";"-23.543574";"-46.4094599"
"2040727";"PA DR. ATUALPA GIRÃO RABELO";"-23.5083113";"-46.395551"
"3738663";"AMA/UBS INTEGRADA FAZENDA DO CARMO";"-23.5673467";"-46.4206855"
"9051422";"UPA III ITAQUERA - 26 DE AGOSTO";"-23.5374198";"-46.4536983"
"5420938";"HOSP MUN CIDADE TIRADENTES CARMEN PRUDENTE";NA;NA
"2788772";"AMA/UBS INTEGRADA VILA CARMOSINA";"-23.5553039";"-46.4534104"
"2787989";"UBS JARDIM INDAIÁ";"-23.8063084";"-46.0516547"
"7389760";"CER II JARDIM CAMPOS";"-23.5123475";"-46.409045"
"7403496";"CER II JARDIM CAMARGO NOVO";"-23.5014955";"-46.3849061"
"6408168";"AMA/UBS INTEGRADA AGUIA DE HAIA";"-23.5221582";"-46.4693145"
"4050347";"UBS CARLOS GENTILE DE MELO";"-23.5887793";"-46.396581"
"2027526";"UBS JARDIM NELIA";"-23.511449";"-46.384506"
"9831061";"CER JARDIM SOARES";"-23.5480266";"-46.4044739"
"2787334";"UBS JARDIM DAS CAMÉLIAS";"-23.51288";"-46.4625173"
"6873286";"UBS JARDIM LAPENNA";"-23.4876458";"-46.4490583"
"4050029";"UBS VILA REGINA";"-16.4980014";"-49.4187277"
"6269567";"UBS DR. ATUALPA GIRÃO RABELO";"-23.5083113";"-46.395551"
"2077477";"Hospital Santa Marcelina";NA;NA
"2057131";"UBS CIDADE KEMEL";"-23.504318";"-46.3669824"
"2067811";"RESIDÊNCIA TERAPÊUTICA ITAQUERA - FEMININO";"-23.5396118";"-46.4536545"
"7642016";"CER IV SÃO MIGUEL";"-23.496612";"-46.4408175"
"9390650";"AME ZONA LESTE";NA;NA
"2069040";"PA GLÓRIA RODRIGUES SANTOS BONFIM";"-23.603694";"-46.3980075"
"2786788";"UBS BARRO BRANCO";"-23.5837898";"-46.3931765"
"4050045";"UBS JARDIM SOARES";"-23.5536467";"-46.3986583"
"2786974";"UBS DOM ANGELICO";"-23.5804603";"-46.3831645"
"2789000";"UBS VILA JACUÍ";"-23.502487";"-46.4499435"
"2786915";"UBS CIDADE NOVA SÃO MIGUEL";"-23.503871";"-46.4319279"
"2787733";"AMA/UBS INTEGRADA JARDIM ROMANO (ANTIGO VILA ITAIM)";"-23.4849241";"-46.3855852"
"2787970";"UBS JARAGUÁ";"-23.5046534";"-46.4101603"
"9736700";"UPA TITO LOPES";"-23.4990094";"-46.4430547"
"2787237";"UBS JARDIM CAMPOS";"-23.5123475";"-46.409045"
"2069032";"UPA JULIO TUPY";"-23.5275322";"-46.4113114"
"6394558";"AME Itaquera";"-23.5560623";"-46.4609704"
"3004341";"UBS SANTO ESTEVÃO - CARMOSINA";"-23.5594581";"-46.4601085"
"9488413";"UBS ENCOSTA NORTE";"-23.5025216";"-46.3803421"
"2787202";"UBS JARDIM AURORA";NA;NA
"7975449";"CEO II JARDIM SÃO CARLOS";"-23.512847";"-46.4741615"
"2787385";"UBS JARDIM FANGANIELLO";"-23.5472149";"-46.3960053"
"4050126";"UBS VILA RAMOS - DR. LUIZ AUGUSTO DE CAMPOS";"-23.5206683";"-46.4638517"
"2057271";"UBS JARDIM CAMARGO NOVO";"-23.5014955";"-46.3849061"
"3016935";"UBS JARDIM BANDEIRANTES";"-23.5423956";"-46.3927699"
"3314359";"CAPS ÁLCOOL E DROGAS II JARDIM NÉLIA";"-23.509602";"-46.3828667"
"2788659";"UBS DR. THÉRSIO VENTURA";"-23.5039594";"-46.4706666"
"2787717";"UBS JARDIM ROBRU - GUAIANASES";"-23.5766073";"-46.409769"
"4050134";"UBS JARDIM NOSSA SENHORA DO CARMO";"-23.577713";"-46.4812597"
"4049934";"AMA/UBS INTEGRADA JARDIM HELENA";"-23.47926";"-46.4196512"
"2787954";"UBS JARDIM VITÓRIA";"-23.5873768";"-46.3868617"
"2786907";"AMA/UBS INTEGRADA CIDADE LIDER I";"-23.5548069";"-46.4920174"
"2752271";"AMA/UBS INTEGRADA VILA ITAPEMA";"-27.0965505";"-48.6164234"
"2774798";"UBS JARDIM COPA";"-23.5624351";"-46.4573313"
"9460551";"UBS URSI CONJUNTO AE CARVALHO";"-23.5261632";"-46.4596772"
"2766019";"UBS PRIMEIRO DE OUTUBRO";"-23.5304335";"-46.3979775"
"2086808";"UBS JARDIM SANTA MARIA";"-23.550821";"-46.5058187"
"4049969";"UBS PREFEITO PRESTES MAIA";NA;NA
"6879802";"CAPS ADULTO II CIDADE TIRADENTES";"-23.6010108";"-46.3985497"
"4050142";"AMA/UBS INTEGRADA JOSE BONIFACIO III - DRA LUCY MAYUMI UDAKIRI";NA;NA
"2787431";"UBS JARDIM HELIAN";"-23.5768446";"-46.4535525"
"3003167";"CAPS ADULTO II GUAIANASES - ARTHUR BISPO DO ROSÁRIO";"-23.5766073";"-46.409769"
"6416691";"CAPS ÁLCOOL E DROGAS II GUAIANASES";"-23.5766073";"-46.409769"
"2787075";"UBS GLEBA DO PÊSSEGO - VICENTE FIUZA DA COSTA";"-23.5839924";"-46.4488584"
"4050010";"UBS GUAIANASES II";"-23.5456947";"-46.4155306"
"2787377";"UBS J ETELVINA";NA;NA
"2788209";"UBS NITRO OPERÁRIA - PAULO FELDMAN";"-23.4941405";"-46.4364206"
"3002926";"UBS PREFEITO CELSO AUGUSTO DANIEL";"-23.5634825";"-46.3966666"
"2788446";"UBS PARQUE SANTA RITA";NA;NA
"2788780";"UBS VILA CHABILÂNDIA";"-23.537465";"-46.4049616"
"2787725";"UBS JARDIM ROBRU-MESSIAS JOSÉ DA SILVA";"-23.5212112";"-46.4124243"
"9632387";"UBS JARDIM SAO CARLOS";"-23.5579207";"-46.4129122"
"4050207";"UBS VILA NOVA CURUÇÁ";"-23.5161025";"-46.4265847"
"2819856";"UBS UNIÃO VILA NOVA ( ANTIGA - ADÃO MANOEL DA SILVA)";"-23.4840617";"-46.4591205"
"5468094";"CEO/CER CIDADE TIRADENTES";"-23.6013102";"-46.3986667"
"2787865";"UBS JARDIM SANTA TEREZINHA";"-23.5723177";"-46.5035718"
"7128924";"CAPS INFANTO JUVENIL II ITAIM PAULISTA";"-23.5551062";"-46.4346369"
"7739834";"CER II GUAIANASES";"-23.5766073";"-46.409769"
"2026996";"AMA/UBS INTEGRADA JOSE BONIFACIO I";"-23.5428018";"-46.4312414"
"2062658";"UBS JARDIM MAIA";"-23.4922905";"-46.4157135"
"2752018";"RESIDÊNCIA TERAPÊUTICA SÃO MIGUEL PAULISTA III (IMPLANTAÇÃO)";"-23.493309";"-46.4453133"
"6136028";"HOSP DIA DA REDE HORA CERTA ITAIM PAULISTA";"-23.4889421";"-46.3859046"
"6283616";"AMA/UBS INTEGRADA PARQUE PAULISTANO";"-23.4871764";"-46.4293266"
"9618694";"UBS NASCER DO SOL";"-23.5951507";"-46.4125319"
"6954197";"CAPS INFANTO-JUVENIL II GUAIANASES";"-23.5551062";"-46.4346369"
"2788802";"UBS VILA CURUÇÁ";"-23.5023245";"-46.4229984"
"9459065";"UBS TRÊS PONTES";"-23.4806595";"-46.3799508"
"2788179";"AMA/UBS INTEGRADA PARADA XV DE NOVEMBRO";"-23.5315701";"-46.4364247"
"2751976";"HOSPITAL DIA DA REDE HORA CERTA SÃO MIGUEL PAULISTA TITO LOPES";"-23.5871481";"-46.4923097"
"6136125";"AMA/UBS INTEGRADA JARDIM DAS OLIVEIRAS";NA;NA
"3121135";"UBS GRÁFICOS";"-23.6088278";"-46.3989588"
"4050088";"AMA/UBS INTEGRADA JARDIM BRASILIA";NA;NA
"2789094";"UBS VILA NOSSA SENHORA APARECIDA";"-23.5342727";"-46.4428206"
"3008681";"CASA SER - MARIA A LARA BARCELOS";NA;NA
"6954189";"CAPS INFANTO JUVENIL II CIDADE LIDER";"-23.5551062";"-46.4346369"
"6388701";"CASA DE SAUDE DO IDOSO";NA;NA
"6631169";"UNIDADE DE PRONTO ATENDIMENTO ENGENHO DE DENTRO";"-22.8383926";"-43.2860393"
"6844022";"CAPS AD SAUDE MENTAL";NA;NA
"7065507";"UPA ITABORAÍ";"-22.7693041";"-42.9221473"
"2292971";"CENTRO INTEGRADO MUNICIPAL DE EDUCACAO";NA;NA
"7879253";"VIGILANCIA EM SAUDE";"-21.752485";"-43.3541415"
"2292939";"CENTRO DE FISIOTERAPIA MUNICIPAL";"-29.758433";"-50.0307152"
"9654151";"CENTRO DE EMERGENCIA REGIONAL - CER REALENGO";"-22.8786476";"-43.4284708"
"2696932";"Hospital Estadual Roberto Chabo - HERC";NA;NA
"7101856";"UNIDADE DE PRONTO ATENDIMENTO MAGALHAES BASTOS";"-22.8711722";"-43.4145531"
"7404700";"UPA SÃO PEDRO DA ALDEIA";"-22.8376247";"-42.1032541"
"7529384";"Hospital Estadual dos Lagos Nossa Senhora de Nazareth";"-22.8919093";"-42.4786457"
"2697025";"CASA DE SAUDE COLETIVA";NA;NA
"2697394";"CAPS II SAUDE MENTAL";NA;NA
"5935911";"FARMACIA MUNICIPAL";"-38.7418923";"-72.5899831"
"2292769";"CENTRO DE ESPECIALIDADES ODONTOLOGICAS";"-34.5989256";"-58.3853958"
"2024373";"PRONTO SOCORRO MUNICIPAL JOSE AGOSTINHO DOS SANTOS";NA;NA
"7522533";"PRONTO SOCORRO DO ENGENHO NOVO";"-23.4880014";"-46.8924417"
"7068824";"UPA UNIDADE DE PRONTO ATENDIMENTO";NA;NA
"0073482";"HOSPITAL REGIONAL DO BAIXO TOCANTINS HOSPITAL SANTA ROSA";NA;NA
"5883229";"UNIDADE PRE HOSPITALAR ZONA OESTE SOROCABA";"-23.5041917";"-47.4758241"
"2062054";"UNIDADE PRE HOSPITALAR ZONA NORTE SOROCABA";"-23.4836671";"-47.4720764"
"0457493";"CENTRO AO COVIDARIO";NA;NA
"3904792";"CENTRO DE ESPECIALIDADES MEDICAS";"25.6756751";"-100.3509737"
"6639658";"AME Itapetininga";"-23.5894723";"-48.0443273"
"6359620";"AME Bauru";"-22.3304834";"-49.078137"
"3771962";"Hospital Estadual de Urgências de Anápolis Dr. Henrique Santillo";"-16.2989916";"-48.9425624"
"7381344";"UPAE CARUARU";"-8.3031943";"-35.9637653"
"6123740";"INSTITUTO DO CÂNCER DO ESTADO DE SÃO PAULO";"-23.5560378";"-46.6681363"
"6562205";"UPA BARRA DE JANGADA";"-8.218787";"-34.934204"
"2232162";"FUNDACAO HOSPITALAR DE SAPUCAIA DO SUL";"-29.823309";"-51.1668873"
"2792974";"HOSPITAL REGIONAL DO VALE DO RIO PARDO";"-29.9849266";"-52.3715359"
"7055382";"PRONTO ATENDIMENTO VIAMAO";"-30.0813056";"-51.0981711"
"6742831";"UNIDADE DE PRONTO ATENDIMENTO SENADOR CAMARA";"-22.8727268";"-43.4949441"
"3145972";"CELAU – CENTRAL ESTADUAL DE LAUDOS DONA GERCINA BORGES TEIXEIRA / FIDI";NA;NA
"6421482";"UPA MANGUINHOS";"-22.885661";"-43.251049"
"2799790";"HOSPITAL GERAL SANTA TEREZA";"-10.8370403";"-38.5392754"
